trial,time,depot_id,drone_ids,lat,lon,num_drones
92,80,3,dn7;dn9,37.718779,-122.462401,2
92,80,4,dn10,37.78929,-122.426797,1
92,80,5,dn14;dn15,37.739611,-122.492203,2
92,81,1,dn3,37.774524,-122.473656,1
92,81,2,dn6,37.751751,-122.410654,1
92,81,3,dn7;dn9,37.718779,-122.462401,2
92,81,4,dn10,37.78929,-122.426797,1
92,81,5,dn14;dn15,37.739611,-122.492203,2
92,82,1,dn3,37.774524,-122.473656,1
92,82,2,dn6,37.751751,-122.410654,1
92,82,3,dn7;dn9,37.718779,-122.462401,2
92,82,4,dn10,37.78929,-122.426797,1
92,82,5,dn14;dn15,37.739611,-122.492203,2
92,83,2,dn6,37.751751,-122.410654,1
92,83,3,dn7;dn9,37.718779,-122.462401,2
92,83,4,dn10,37.78929,-122.426797,1
92,83,5,dn14;dn15,37.739611,-122.492203,2
92,84,3,dn7;dn9,37.718779,-122.462401,2
92,84,4,dn10,37.78929,-122.426797,1
92,84,5,dn14;dn15,37.739611,-122.492203,2
92,85,1,dn1;dn2,37.774524,-122.473656,2
92,85,3,dn7;dn9,37.718779,-122.462401,2
92,85,5,dn14;dn15,37.739611,-122.492203,2
92,86,1,dn1;dn2,37.774524,-122.473656,2
92,86,3,dn7;dn9,37.718779,-122.462401,2
92,86,5,dn14;dn15,37.739611,-122.492203,2
92,87,1,dn1;dn2,37.774524,-122.473656,2
92,87,3,dn7;dn9,37.718779,-122.462401,2
92,87,5,dn14;dn15,37.739611,-122.492203,2
92,88,1,dn1;dn2,37.774524,-122.473656,2
92,88,3,dn9,37.718779,-122.462401,1
92,88,5,dn14;dn15,37.739611,-122.492203,2
92,89,1,dn1;dn2,37.774524,-122.473656,2
92,89,3,dn9,37.718779,-122.462401,1
92,89,5,dn14;dn15,37.739611,-122.492203,2
92,90,1,dn2,37.774524,-122.473656,1
92,90,3,dn9,37.718779,-122.462401,1
92,90,5,dn14;dn15,37.739611,-122.492203,2
92,91,1,dn2,37.774524,-122.473656,1
