trial,time,depot_id,drone_ids,lat,lon,num_drones
25,34,4,dn11;dn12,37.78929,-122.426797,2
25,35,1,dn3,37.774524,-122.473656,1
25,35,4,dn11;dn12,37.78929,-122.426797,2
25,36,1,dn3,37.774524,-122.473656,1
25,36,4,dn11;dn12,37.78929,-122.426797,2
25,37,1,dn3,37.774524,-122.473656,1
25,37,3,dn7,37.718779,-122.462401,1
25,37,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,38,1,dn3,37.774524,-122.473656,1
25,38,3,dn7;dn8,37.718779,-122.462401,2
25,38,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,38,5,dn13,37.739611,-122.492203,1
25,39,1,dn1;dn3,37.774524,-122.473656,2
25,39,3,dn7;dn8,37.718779,-122.462401,2
25,39,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,39,5,dn13,37.739611,-122.492203,1
25,40,1,dn1;dn3,37.774524,-122.473656,2
25,40,3,dn7;dn8,37.718779,-122.462401,2
25,40,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,40,5,dn13;dn15,37.739611,-122.492203,2
25,41,1,dn1;dn3,37.774524,-122.473656,2
25,41,3,dn7;dn8,37.718779,-122.462401,2
25,41,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,41,5,dn13;dn15,37.739611,-122.492203,2
25,42,1,dn1;dn3,37.774524,-122.473656,2
25,42,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,42,4,dn11;dn12,37.78929,-122.426797,2
25,42,5,dn13;dn15,37.739611,-122.492203,2
25,43,1,dn1;dn3,37.774524,-122.473656,2
25,43,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,43,4,dn11;dn12,37.78929,-122.426797,2
25,43,5,dn13;dn15,37.739611,-122.492203,2
25,44,1,dn1;dn3,37.774524,-122.473656,2
25,44,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,44,4,dn11;dn12,37.78929,-122.426797,2
25,44,5,dn13;dn15,37.739611,-122.492203,2
25,45,1,dn1;dn3,37.774524,-122.473656,2
25,45,2,dn4,37.751751,-122.410654,1
25,45,3,dn8;dn9,37.718779,-122.462401,2
25,45,4,dn11;dn12,37.78929,-122.426797,2
25,45,5,dn13;dn15,37.739611,-122.492203,2
25,46,1,dn1;dn3,37.774524,-122.473656,2
25,46,2,dn4,37.751751,-122.410654,1
25,46,3,dn8;dn9,37.718779,-122.462401,2
25,46,4,dn11;dn12,37.78929,-122.426797,2
25,46,5,dn13;dn15,37.739611,-122.492203,2
25,47,1,dn2,37.774524,-122.473656,1
25,47,2,dn4,37.751751,-122.410654,1
25,47,3,dn8;dn9,37.718779,-122.462401,2
25,47,4,dn11;dn12,37.78929,-122.426797,2
25,47,5,dn13;dn15,37.739611,-122.492203,2
25,48,1,dn2,37.774524,-122.473656,1
25,48,2,dn4,37.751751,-122.410654,1
25,48,3,dn8;dn9,37.718779,-122.462401,2
25,48,4,dn11;dn12,37.78929,-122.426797,2
25,48,5,dn13;dn15,37.739611,-122.492203,2
25,49,1,dn2,37.774524,-122.473656,1
25,49,3,dn8;dn9,37.718779,-122.462401,2
25,49,4,dn10;dn11;dn12,37.78929,-122.426797,3
25,49,5,dn13;dn14;dn15,37.739611,-122.492203,3
25,50,1,dn2,37.774524,-122.473656,1
25,50,3,dn8;dn9,37.718779,-122.462401,2
25,50,4,dn11;dn12,37.78929,-122.426797,2
25,50,5,dn13;dn15,37.739611,-122.492203,2
25,51,1,dn2,37.774524,-122.473656,1
25,51,3,dn8;dn9,37.718779,-122.462401,2
25,51,4,dn11;dn12,37.78929,-122.426797,2
25,51,5,dn13;dn15,37.739611,-122.492203,2
25,52,1,dn2,37.774524,-122.473656,1
25,52,3,dn8;dn9,37.718779,-122.462401,2
25,52,4,dn11;dn12,37.78929,-122.426797,2
25,52,5,dn13;dn15,37.739611,-122.492203,2
25,53,1,dn2,37.774524,-122.473656,1
25,53,2,dn6,37.751751,-122.410654,1
25,53,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,53,4,dn12,37.78929,-122.426797,1
25,53,5,dn13;dn15,37.739611,-122.492203,2
25,54,1,dn2,37.774524,-122.473656,1
25,54,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,54,4,dn12,37.78929,-122.426797,1
25,54,5,dn13;dn15,37.739611,-122.492203,2
25,55,1,dn2,37.774524,-122.473656,1
25,55,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,55,5,dn13;dn15,37.739611,-122.492203,2
25,56,1,dn2,37.774524,-122.473656,1
25,56,3,dn8;dn9,37.718779,-122.462401,2
25,56,5,dn13;dn15,37.739611,-122.492203,2
25,57,1,dn2,37.774524,-122.473656,1
25,57,3,dn8;dn9,37.718779,-122.462401,2
25,57,5,dn13;dn15,37.739611,-122.492203,2
25,58,1,dn1;dn2,37.774524,-122.473656,2
25,58,2,dn4,37.751751,-122.410654,1
25,58,3,dn8;dn9,37.718779,-122.462401,2
25,58,4,dn10,37.78929,-122.426797,1
25,58,5,dn13;dn15,37.739611,-122.492203,2
25,59,1,dn1;dn2,37.774524,-122.473656,2
25,59,3,dn9,37.718779,-122.462401,1
25,59,4,dn10,37.78929,-122.426797,1
25,59,5,dn13;dn15,37.739611,-122.492203,2
25,60,1,dn1;dn2,37.774524,-122.473656,2
25,60,3,dn9,37.718779,-122.462401,1
25,60,4,dn10,37.78929,-122.426797,1
25,60,5,dn13;dn15,37.739611,-122.492203,2
25,61,1,dn2,37.774524,-122.473656,1
25,61,3,dn9,37.718779,-122.462401,1
25,61,4,dn10,37.78929,-122.426797,1
25,61,5,dn13;dn15,37.739611,-122.492203,2
25,62,1,dn2,37.774524,-122.473656,1
25,62,3,dn9,37.718779,-122.462401,1
25,62,4,dn10,37.78929,-122.426797,1
25,62,5,dn13;dn15,37.739611,-122.492203,2
25,63,2,dn5,37.751751,-122.410654,1
25,63,3,dn9,37.718779,-122.462401,1
25,63,4,dn10,37.78929,-122.426797,1
25,63,5,dn15,37.739611,-122.492203,1
25,64,1,dn3,37.774524,-122.473656,1
25,64,3,dn9,37.718779,-122.462401,1
25,64,5,dn14;dn15,37.739611,-122.492203,2
25,65,1,dn3,37.774524,-122.473656,1
25,65,3,dn9,37.718779,-122.462401,1
25,65,5,dn14;dn15,37.739611,-122.492203,2
25,66,1,dn3,37.774524,-122.473656,1
25,66,3,dn8;dn9,37.718779,-122.462401,2
25,66,5,dn14;dn15,37.739611,-122.492203,2
25,67,1,dn3,37.774524,-122.473656,1
25,67,2,dn6,37.751751,-122.410654,1
25,67,3,dn8,37.718779,-122.462401,1
25,67,5,dn14;dn15,37.739611,-122.492203,2
25,68,1,dn3,37.774524,-122.473656,1
25,68,3,dn8,37.718779,-122.462401,1
25,68,5,dn14;dn15,37.739611,-122.492203,2
25,69,1,dn3,37.774524,-122.473656,1
25,69,2,dn4,37.751751,-122.410654,1
25,69,3,dn8,37.718779,-122.462401,1
25,69,4,dn11,37.78929,-122.426797,1
25,69,5,dn14;dn15,37.739611,-122.492203,2
25,70,1,dn3,37.774524,-122.473656,1
25,70,2,dn4,37.751751,-122.410654,1
25,70,3,dn8,37.718779,-122.462401,1
25,70,4,dn11,37.78929,-122.426797,1
25,70,5,dn14;dn15,37.739611,-122.492203,2
25,71,1,dn3,37.774524,-122.473656,1
25,71,2,dn4,37.751751,-122.410654,1
25,71,3,dn8,37.718779,-122.462401,1
25,71,4,dn11,37.78929,-122.426797,1
25,71,5,dn14;dn15,37.739611,-122.492203,2
25,72,1,dn1;dn3,37.774524,-122.473656,2
25,72,2,dn4,37.751751,-122.410654,1
25,72,3,dn8,37.718779,-122.462401,1
25,72,4,dn11,37.78929,-122.426797,1
25,72,5,dn14;dn15,37.739611,-122.492203,2
25,73,1,dn1;dn3,37.774524,-122.473656,2
25,73,2,dn4,37.751751,-122.410654,1
25,73,4,dn11,37.78929,-122.426797,1
25,73,5,dn14,37.739611,-122.492203,1
25,74,1,dn1;dn3,37.774524,-122.473656,2
25,74,2,dn4,37.751751,-122.410654,1
25,74,4,dn11,37.78929,-122.426797,1
25,74,5,dn14,37.739611,-122.492203,1
25,75,1,dn1;dn3,37.774524,-122.473656,2
25,75,2,dn4,37.751751,-122.410654,1
25,75,4,dn11,37.78929,-122.426797,1
25,75,5,dn14,37.739611,-122.492203,1
25,76,1,dn1;dn3,37.774524,-122.473656,2
25,76,5,dn14,37.739611,-122.492203,1
25,77,1,dn3,37.774524,-122.473656,1
25,77,3,dn7,37.718779,-122.462401,1
25,77,5,dn14,37.739611,-122.492203,1
25,78,1,dn3,37.774524,-122.473656,1
25,78,3,dn7,37.718779,-122.462401,1
25,78,4,dn10,37.78929,-122.426797,1
25,78,5,dn14,37.739611,-122.492203,1
25,79,1,dn2;dn3,37.774524,-122.473656,2
25,79,3,dn7,37.718779,-122.462401,1
25,79,4,dn10,37.78929,-122.426797,1
25,79,5,dn14,37.739611,-122.492203,1
25,80,1,dn2;dn3,37.774524,-122.473656,2
25,80,3,dn7,37.718779,-122.462401,1
25,80,4,dn10,37.78929,-122.426797,1
25,80,5,dn13;dn14,37.739611,-122.492203,2
25,81,1,dn2;dn3,37.774524,-122.473656,2
25,81,4,dn10,37.78929,-122.426797,1
25,81,5,dn13;dn14,37.739611,-122.492203,2
25,82,1,dn2;dn3,37.774524,-122.473656,2
25,82,4,dn10,37.78929,-122.426797,1
25,82,5,dn13;dn14,37.739611,-122.492203,2
25,83,1,dn2;dn3,37.774524,-122.473656,2
25,83,4,dn10;dn11,37.78929,-122.426797,2
25,83,5,dn13;dn14,37.739611,-122.492203,2
25,84,1,dn2;dn3,37.774524,-122.473656,2
25,84,3,dn9,37.718779,-122.462401,1
25,84,4,dn10,37.78929,-122.426797,1
25,84,5,dn13;dn14,37.739611,-122.492203,2
25,85,1,dn2;dn3,37.774524,-122.473656,2
25,85,3,dn9,37.718779,-122.462401,1
25,85,4,dn10,37.78929,-122.426797,1
25,85,5,dn13;dn14,37.739611,-122.492203,2
25,86,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,86,3,dn9,37.718779,-122.462401,1
25,86,4,dn10,37.78929,-122.426797,1
25,86,5,dn13;dn14,37.739611,-122.492203,2
25,87,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,87,3,dn8,37.718779,-122.462401,1
25,87,4,dn10,37.78929,-122.426797,1
25,87,5,dn13,37.739611,-122.492203,1
25,88,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,88,3,dn7;dn8,37.718779,-122.462401,2
25,88,4,dn10;dn12,37.78929,-122.426797,2
25,88,5,dn13,37.739611,-122.492203,1
25,89,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,89,2,dn6,37.751751,-122.410654,1
25,89,3,dn7;dn8,37.718779,-122.462401,2
25,89,4,dn10;dn12,37.78929,-122.426797,2
25,89,5,dn13,37.739611,-122.492203,1
25,90,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,90,2,dn6,37.751751,-122.410654,1
25,90,3,dn7;dn8,37.718779,-122.462401,2
25,90,4,dn10;dn12,37.78929,-122.426797,2
25,90,5,dn13,37.739611,-122.492203,1
25,91,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,91,2,dn4,37.751751,-122.410654,1
25,91,3,dn7;dn8,37.718779,-122.462401,2
25,91,4,dn10;dn12,37.78929,-122.426797,2
25,91,5,dn13,37.739611,-122.492203,1
25,92,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,92,2,dn4,37.751751,-122.410654,1
25,92,3,dn7;dn8,37.718779,-122.462401,2
25,92,4,dn10;dn12,37.78929,-122.426797,2
25,92,5,dn13,37.739611,-122.492203,1
25,93,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,93,2,dn4;dn5,37.751751,-122.410654,2
25,93,3,dn7;dn8,37.718779,-122.462401,2
25,93,4,dn10;dn12,37.78929,-122.426797,2
25,93,5,dn13,37.739611,-122.492203,1
25,94,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,94,2,dn4;dn5,37.751751,-122.410654,2
25,94,3,dn7;dn8,37.718779,-122.462401,2
25,94,4,dn10;dn12,37.78929,-122.426797,2
25,94,5,dn13,37.739611,-122.492203,1
25,95,1,dn1;dn2;dn3,37.774524,-122.473656,3
25,95,2,dn4;dn5,37.751751,-122.410654,2
25,95,3,dn7;dn8,37.718779,-122.462401,2
25,95,4,dn10;dn12,37.78929,-122.426797,2
25,95,5,dn13,37.739611,-122.492203,1
25,96,1,dn2;dn3,37.774524,-122.473656,2
25,96,2,dn4;dn5,37.751751,-122.410654,2
25,96,3,dn7;dn8,37.718779,-122.462401,2
25,96,4,dn10;dn12,37.78929,-122.426797,2
25,96,5,dn13,37.739611,-122.492203,1
25,97,1,dn2;dn3,37.774524,-122.473656,2
25,97,3,dn7;dn8,37.718779,-122.462401,2
25,97,4,dn10;dn12,37.78929,-122.426797,2
25,97,5,dn13,37.739611,-122.492203,1
25,98,1,dn2;dn3,37.774524,-122.473656,2
25,98,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,98,4,dn10;dn12,37.78929,-122.426797,2
25,98,5,dn13,37.739611,-122.492203,1
25,99,1,dn2;dn3,37.774524,-122.473656,2
25,99,3,dn7;dn8;dn9,37.718779,-122.462401,3
25,99,4,dn10;dn12,37.78929,-122.426797,2
25,99,5,dn13;dn14,37.739611,-122.492203,2
26,0,1,dn1;dn2;dn3,37.774524,-122.473656,3
26,0,2,dn4;dn5;dn6,37.751751,-122.410654,3
26,0,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,0,4,dn10;dn11;dn12,37.78929,-122.426797,3
26,0,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,1,1,dn1;dn2;dn3,37.774524,-122.473656,3
26,1,3,dn8;dn9,37.718779,-122.462401,2
26,1,4,dn11;dn12,37.78929,-122.426797,2
26,9,5,dn13,37.739611,-122.492203,1
26,10,2,dn6,37.751751,-122.410654,1
26,10,3,dn7,37.718779,-122.462401,1
26,11,5,dn15,37.739611,-122.492203,1
26,12,1,dn2,37.774524,-122.473656,1
26,12,2,dn4,37.751751,-122.410654,1
26,12,4,dn11,37.78929,-122.426797,1
26,13,3,dn8,37.718779,-122.462401,1
26,13,4,dn10,37.78929,-122.426797,1
26,15,1,dn1,37.774524,-122.473656,1
26,16,2,dn5,37.751751,-122.410654,1
26,16,4,dn12,37.78929,-122.426797,1
26,16,5,dn14,37.739611,-122.492203,1
26,17,5,dn13,37.739611,-122.492203,1
26,19,3,dn8,37.718779,-122.462401,1
26,19,5,dn15,37.739611,-122.492203,1
26,21,1,dn3,37.774524,-122.473656,1
26,21,3,dn8;dn9,37.718779,-122.462401,2
26,22,3,dn9,37.718779,-122.462401,1
26,22,4,dn10;dn12,37.78929,-122.426797,2
26,23,3,dn9,37.718779,-122.462401,1
26,23,4,dn10;dn12,37.78929,-122.426797,2
26,24,2,dn4;dn6,37.751751,-122.410654,2
26,24,4,dn10;dn12,37.78929,-122.426797,2
26,25,4,dn10;dn12,37.78929,-122.426797,2
26,26,1,dn2,37.774524,-122.473656,1
26,26,3,dn7,37.718779,-122.462401,1
26,26,4,dn10;dn12,37.78929,-122.426797,2
26,27,3,dn7,37.718779,-122.462401,1
26,27,4,dn10;dn12,37.78929,-122.426797,2
26,28,3,dn7,37.718779,-122.462401,1
26,28,4,dn10;dn12,37.78929,-122.426797,2
26,29,3,dn7,37.718779,-122.462401,1
26,29,4,dn10;dn12,37.78929,-122.426797,2
26,29,5,dn15,37.739611,-122.492203,1
26,30,3,dn7,37.718779,-122.462401,1
26,30,4,dn12,37.78929,-122.426797,1
26,30,5,dn15,37.739611,-122.492203,1
26,31,1,dn1,37.774524,-122.473656,1
26,31,3,dn7,37.718779,-122.462401,1
26,31,4,dn12,37.78929,-122.426797,1
26,31,5,dn15,37.739611,-122.492203,1
26,32,1,dn1;dn3,37.774524,-122.473656,2
26,32,3,dn7,37.718779,-122.462401,1
26,32,4,dn12,37.78929,-122.426797,1
26,32,5,dn15,37.739611,-122.492203,1
26,33,1,dn1;dn3,37.774524,-122.473656,2
26,33,2,dn4,37.751751,-122.410654,1
26,33,3,dn7,37.718779,-122.462401,1
26,33,4,dn12,37.78929,-122.426797,1
26,33,5,dn15,37.739611,-122.492203,1
26,34,1,dn1;dn3,37.774524,-122.473656,2
26,34,2,dn4,37.751751,-122.410654,1
26,34,3,dn7,37.718779,-122.462401,1
26,34,4,dn11;dn12,37.78929,-122.426797,2
26,34,5,dn15,37.739611,-122.492203,1
26,35,1,dn3,37.774524,-122.473656,1
26,35,2,dn4,37.751751,-122.410654,1
26,35,3,dn7,37.718779,-122.462401,1
26,35,4,dn11;dn12,37.78929,-122.426797,2
26,35,5,dn13;dn15,37.739611,-122.492203,2
26,36,1,dn3,37.774524,-122.473656,1
26,36,2,dn4,37.751751,-122.410654,1
26,36,3,dn7,37.718779,-122.462401,1
26,36,4,dn10;dn11;dn12,37.78929,-122.426797,3
26,36,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,37,1,dn2;dn3,37.774524,-122.473656,2
26,37,2,dn4,37.751751,-122.410654,1
26,37,3,dn7;dn9,37.718779,-122.462401,2
26,37,4,dn11;dn12,37.78929,-122.426797,2
26,37,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,38,1,dn3,37.774524,-122.473656,1
26,38,2,dn4,37.751751,-122.410654,1
26,38,3,dn7;dn9,37.718779,-122.462401,2
26,38,4,dn11;dn12,37.78929,-122.426797,2
26,38,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,39,1,dn3,37.774524,-122.473656,1
26,39,2,dn4,37.751751,-122.410654,1
26,39,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,39,4,dn11;dn12,37.78929,-122.426797,2
26,39,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,40,1,dn3,37.774524,-122.473656,1
26,40,2,dn4,37.751751,-122.410654,1
26,40,3,dn7;dn9,37.718779,-122.462401,2
26,40,4,dn11;dn12,37.78929,-122.426797,2
26,40,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,41,1,dn3,37.774524,-122.473656,1
26,41,3,dn7;dn9,37.718779,-122.462401,2
26,41,4,dn11;dn12,37.78929,-122.426797,2
26,41,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,42,1,dn3,37.774524,-122.473656,1
26,42,2,dn5,37.751751,-122.410654,1
26,42,3,dn7;dn9,37.718779,-122.462401,2
26,42,4,dn11;dn12,37.78929,-122.426797,2
26,42,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,43,1,dn3,37.774524,-122.473656,1
26,43,3,dn7;dn9,37.718779,-122.462401,2
26,43,4,dn11;dn12,37.78929,-122.426797,2
26,43,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,44,1,dn3,37.774524,-122.473656,1
26,44,2,dn6,37.751751,-122.410654,1
26,44,3,dn7;dn9,37.718779,-122.462401,2
26,44,4,dn11;dn12,37.78929,-122.426797,2
26,44,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,45,1,dn2;dn3,37.774524,-122.473656,2
26,45,3,dn7;dn9,37.718779,-122.462401,2
26,45,4,dn11;dn12,37.78929,-122.426797,2
26,45,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,46,1,dn1;dn2,37.774524,-122.473656,2
26,46,3,dn7;dn9,37.718779,-122.462401,2
26,46,4,dn11;dn12,37.78929,-122.426797,2
26,46,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,47,1,dn1;dn2,37.774524,-122.473656,2
26,47,3,dn7;dn9,37.718779,-122.462401,2
26,47,4,dn11;dn12,37.78929,-122.426797,2
26,47,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,48,1,dn1;dn2,37.774524,-122.473656,2
26,48,3,dn7;dn9,37.718779,-122.462401,2
26,48,4,dn11;dn12,37.78929,-122.426797,2
26,48,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,49,1,dn1;dn2,37.774524,-122.473656,2
26,49,3,dn7;dn9,37.718779,-122.462401,2
26,49,4,dn11;dn12,37.78929,-122.426797,2
26,49,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,50,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,50,4,dn11;dn12,37.78929,-122.426797,2
26,50,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,51,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,51,4,dn11;dn12,37.78929,-122.426797,2
26,51,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,52,2,dn4,37.751751,-122.410654,1
26,52,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,52,4,dn11;dn12,37.78929,-122.426797,2
26,52,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,53,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,53,4,dn11;dn12,37.78929,-122.426797,2
26,53,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,54,2,dn4;dn5,37.751751,-122.410654,2
26,54,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,54,4,dn12,37.78929,-122.426797,1
26,54,5,dn13;dn14;dn15,37.739611,-122.492203,3
26,55,3,dn7;dn8;dn9,37.718779,-122.462401,3
26,55,4,dn12,37.78929,-122.426797,1
26,55,5,dn14;dn15,37.739611,-122.492203,2
26,56,3,dn8;dn9,37.718779,-122.462401,2
26,56,4,dn12,37.78929,-122.426797,1
26,56,5,dn14;dn15,37.739611,-122.492203,2
26,57,3,dn8;dn9,37.718779,-122.462401,2
26,57,4,dn12,37.78929,-122.426797,1
26,57,5,dn14;dn15,37.739611,-122.492203,2
26,58,3,dn8;dn9,37.718779,-122.462401,2
26,58,4,dn12,37.78929,-122.426797,1
26,58,5,dn14;dn15,37.739611,-122.492203,2
26,59,3,dn8;dn9,37.718779,-122.462401,2
26,59,4,dn12,37.78929,-122.426797,1
26,59,5,dn14;dn15,37.739611,-122.492203,2
26,60,3,dn9,37.718779,-122.462401,1
