timestep,drone,package,earliest_time_attempt,latest_time_attemp,success_return
0.0,dn11,pkg1,7.0,12.0,18
0.0,dn11,pkg2,9.0,18.0,40
0.0,dn11,pkg3,8.0,15.0,22
0.0,dn11,pkg4,5.0,14.0,27
0.0,dn11,pkg5,7.0,16.0,30
0.0,dn11,pkg6,9.0,14.0,17
0.0,dn11,pkg7,7.0,12.0,26
0.0,dn11,pkg8,8.0,18.0,27
0.0,dn11,pkg9,8.0,14.0,25
0.0,dn11,pkg10,5.0,15.0,28
0.0,dn11,pkg11,6.0,13.0,32
0.0,dn11,pkg12,7.0,13.0,25
0.0,dn11,pkg13,9.0,15.0,35
0.0,dn11,pkg14,9.0,16.0,32
0.0,dn11,pkg15,9.0,15.0,30
0.0,dn11,pkg16,5.0,10.0,29
0.0,dn11,pkg17,8.0,14.0,34
0.0,dn11,pkg18,9.0,14.0,20
0.0,dn11,pkg19,5.0,15.0,25
0.0,dn11,pkg20,7.0,16.0,19
0.0,dn11,pkg21,6.0,14.0,27
0.0,dn11,pkg22,7.0,13.0,27
0.0,dn12,pkg1,7.0,12.0,18
0.0,dn12,pkg2,9.0,18.0,40
0.0,dn12,pkg3,8.0,15.0,22
0.0,dn12,pkg4,5.0,14.0,27
0.0,dn12,pkg5,7.0,16.0,30
0.0,dn12,pkg6,9.0,14.0,17
0.0,dn12,pkg7,7.0,12.0,26
0.0,dn12,pkg8,8.0,18.0,27
0.0,dn12,pkg9,8.0,14.0,25
0.0,dn12,pkg10,5.0,15.0,28
0.0,dn12,pkg11,6.0,13.0,32
0.0,dn12,pkg12,7.0,13.0,25
0.0,dn12,pkg13,9.0,15.0,35
0.0,dn12,pkg14,9.0,16.0,32
0.0,dn12,pkg15,9.0,15.0,30
0.0,dn12,pkg16,5.0,10.0,29
0.0,dn12,pkg17,8.0,14.0,34
0.0,dn12,pkg18,9.0,14.0,20
0.0,dn12,pkg19,5.0,15.0,25
0.0,dn12,pkg20,7.0,16.0,19
0.0,dn12,pkg21,6.0,14.0,27
0.0,dn12,pkg22,7.0,13.0,27
0.0,dn13,pkg1,7.0,12.0,33
0.0,dn13,pkg2,9.0,18.0,25
0.0,dn13,pkg3,8.0,15.0,27
0.0,dn13,pkg4,5.0,14.0,31
0.0,dn13,pkg5,7.0,16.0,23
0.0,dn13,pkg6,9.0,14.0,34
0.0,dn13,pkg7,7.0,12.0,25
0.0,dn13,pkg8,8.0,18.0,31
0.0,dn13,pkg9,8.0,14.0,28
0.0,dn13,pkg10,5.0,15.0,21
0.0,dn13,pkg11,6.0,13.0,18
0.0,dn13,pkg12,7.0,13.0,20
0.0,dn13,pkg13,9.0,15.0,34
0.0,dn13,pkg14,9.0,16.0,19
0.0,dn13,pkg15,9.0,15.0,33
0.0,dn13,pkg16,5.0,10.0,18
0.0,dn13,pkg17,8.0,14.0,17
0.0,dn13,pkg18,9.0,14.0,34
0.0,dn13,pkg19,5.0,15.0,27
0.0,dn13,pkg20,7.0,16.0,32
0.0,dn13,pkg21,6.0,14.0,23
0.0,dn13,pkg22,7.0,13.0,21
0.0,dn14,pkg1,7.0,12.0,33
0.0,dn14,pkg2,9.0,18.0,25
0.0,dn14,pkg3,8.0,15.0,27
0.0,dn14,pkg4,5.0,14.0,31
0.0,dn14,pkg5,7.0,16.0,23
0.0,dn14,pkg6,9.0,14.0,34
0.0,dn14,pkg7,7.0,12.0,25
0.0,dn14,pkg8,8.0,18.0,31
0.0,dn14,pkg9,8.0,14.0,28
0.0,dn14,pkg10,5.0,15.0,21
0.0,dn14,pkg11,6.0,13.0,18
0.0,dn14,pkg12,7.0,13.0,20
0.0,dn14,pkg13,9.0,15.0,34
0.0,dn14,pkg14,9.0,16.0,19
0.0,dn14,pkg15,9.0,15.0,33
0.0,dn14,pkg16,5.0,10.0,18
0.0,dn14,pkg17,8.0,14.0,17
0.0,dn14,pkg18,9.0,14.0,34
0.0,dn14,pkg19,5.0,15.0,27
0.0,dn14,pkg20,7.0,16.0,32
0.0,dn14,pkg21,6.0,14.0,23
0.0,dn14,pkg22,7.0,13.0,21
0.0,dn15,pkg1,7.0,12.0,33
0.0,dn15,pkg2,9.0,18.0,25
0.0,dn15,pkg3,8.0,15.0,27
0.0,dn15,pkg4,5.0,14.0,31
0.0,dn15,pkg5,7.0,16.0,23
0.0,dn15,pkg6,9.0,14.0,34
0.0,dn15,pkg7,7.0,12.0,25
0.0,dn15,pkg8,8.0,18.0,31
0.0,dn15,pkg9,8.0,14.0,28
0.0,dn15,pkg10,5.0,15.0,21
0.0,dn15,pkg11,6.0,13.0,18
0.0,dn15,pkg12,7.0,13.0,20
0.0,dn15,pkg13,9.0,15.0,34
0.0,dn15,pkg14,9.0,16.0,19
0.0,dn15,pkg15,9.0,15.0,33
0.0,dn15,pkg16,5.0,10.0,18
0.0,dn15,pkg17,8.0,14.0,17
0.0,dn15,pkg18,9.0,14.0,34
0.0,dn15,pkg19,5.0,15.0,27
0.0,dn15,pkg20,7.0,16.0,32
0.0,dn15,pkg21,6.0,14.0,23
0.0,dn15,pkg22,7.0,13.0,21
2.0,dn1,pkg23,10.0,16.0,28
2.0,dn2,pkg23,10.0,16.0,28
2.0,dn3,pkg23,10.0,16.0,28
2.0,dn4,pkg23,10.0,16.0,26
2.0,dn5,pkg23,10.0,16.0,26
2.0,dn6,pkg23,10.0,16.0,26
2.0,dn7,pkg23,10.0,16.0,19
2.0,dn8,pkg23,10.0,16.0,19
2.0,dn9,pkg23,10.0,16.0,19
2.0,dn10,pkg23,10.0,16.0,32
2.0,dn11,pkg23,10.0,16.0,32
2.0,dn12,pkg23,10.0,16.0,32
2.0,dn13,pkg23,10.0,16.0,24
2.0,dn14,pkg23,10.0,16.0,24
2.0,dn15,pkg23,10.0,16.0,24
3.0,dn1,pkg24,10.0,16.0,21
3.0,dn2,pkg24,10.0,16.0,21
3.0,dn3,pkg24,10.0,16.0,21
3.0,dn4,pkg24,10.0,16.0,28
3.0,dn5,pkg24,10.0,16.0,28
3.0,dn6,pkg24,10.0,16.0,28
3.0,dn7,pkg24,10.0,16.0,25
3.0,dn8,pkg24,10.0,16.0,25
3.0,dn9,pkg24,10.0,16.0,25
3.0,dn10,pkg24,10.0,16.0,28
3.0,dn11,pkg24,10.0,16.0,28
3.0,dn12,pkg24,10.0,16.0,28
3.0,dn13,pkg24,10.0,16.0,22
3.0,dn14,pkg24,10.0,16.0,22
3.0,dn15,pkg24,10.0,16.0,22
4.0,dn1,pkg25,11.0,19.0,30
4.0,dn2,pkg25,11.0,19.0,30
4.0,dn3,pkg25,11.0,19.0,30
4.0,dn4,pkg25,11.0,19.0,22
4.0,dn5,pkg25,11.0,19.0,22
4.0,dn6,pkg25,11.0,19.0,22
4.0,dn7,pkg25,11.0,19.0,32
4.0,dn8,pkg25,11.0,19.0,32
4.0,dn9,pkg25,11.0,19.0,32
4.0,dn10,pkg25,11.0,19.0,27
4.0,dn11,pkg25,11.0,19.0,27
4.0,dn12,pkg25,11.0,19.0,27
4.0,dn13,pkg25,11.0,19.0,34
4.0,dn14,pkg25,11.0,19.0,34
4.0,dn15,pkg25,11.0,19.0,34
5.0,dn1,pkg26,11.0,20.0,42
5.0,dn2,pkg26,11.0,20.0,42
5.0,dn3,pkg26,11.0,20.0,42
5.0,dn4,pkg26,11.0,20.0,31
5.0,dn5,pkg26,11.0,20.0,31
5.0,dn6,pkg26,11.0,20.0,31
5.0,dn7,pkg26,11.0,20.0,33
5.0,dn8,pkg26,11.0,20.0,33
5.0,dn9,pkg26,11.0,20.0,33
5.0,dn10,pkg26,11.0,20.0,40
5.0,dn11,pkg26,11.0,20.0,40
5.0,dn12,pkg26,11.0,20.0,40
5.0,dn13,pkg26,11.0,20.0,40
5.0,dn14,pkg26,11.0,20.0,40
5.0,dn15,pkg26,11.0,20.0,40
6.0,dn1,pkg27,15.0,22.0,36
6.0,dn2,pkg27,15.0,22.0,36
6.0,dn3,pkg27,15.0,22.0,36
6.0,dn4,pkg27,15.0,22.0,24
6.0,dn5,pkg27,15.0,22.0,24
6.0,dn6,pkg27,15.0,22.0,24
6.0,dn7,pkg27,15.0,22.0,34
6.0,dn8,pkg27,15.0,22.0,34
6.0,dn9,pkg27,15.0,22.0,34
6.0,dn10,pkg27,15.0,22.0,34
6.0,dn11,pkg27,15.0,22.0,34
6.0,dn12,pkg27,15.0,22.0,34
6.0,dn13,pkg27,15.0,22.0,38
6.0,dn14,pkg27,15.0,22.0,38
6.0,dn15,pkg27,15.0,22.0,38
8.0,dn1,pkg28,14.0,24.0,36
8.0,dn2,pkg28,14.0,24.0,36
8.0,dn3,pkg28,14.0,24.0,36
8.0,dn4,pkg28,14.0,24.0,37
8.0,dn5,pkg28,14.0,24.0,37
8.0,dn6,pkg28,14.0,24.0,37
8.0,dn7,pkg28,14.0,24.0,27
8.0,dn8,pkg28,14.0,24.0,27
8.0,dn9,pkg28,14.0,24.0,27
8.0,dn10,pkg28,14.0,24.0,41
8.0,dn11,pkg28,14.0,24.0,41
8.0,dn12,pkg28,14.0,24.0,41
8.0,dn13,pkg28,14.0,24.0,29
8.0,dn14,pkg28,14.0,24.0,29
8.0,dn15,pkg28,14.0,24.0,29
9.0,dn1,pkg29,15.0,24.0,38
9.0,dn2,pkg29,15.0,24.0,38
9.0,dn3,pkg29,15.0,24.0,38
9.0,dn4,pkg29,15.0,24.0,35
9.0,dn5,pkg29,15.0,24.0,35
9.0,dn6,pkg29,15.0,24.0,35
9.0,dn7,pkg29,15.0,24.0,27
9.0,dn8,pkg29,15.0,24.0,27
9.0,dn9,pkg29,15.0,24.0,27
9.0,dn10,pkg29,15.0,24.0,41
9.0,dn11,pkg29,15.0,24.0,41
9.0,dn12,pkg29,15.0,24.0,41
9.0,dn13,pkg29,15.0,24.0,33
9.0,dn14,pkg29,15.0,24.0,33
9.0,dn15,pkg29,15.0,24.0,33
10.0,dn1,pkg30,17.0,27.0,29
10.0,dn2,pkg30,17.0,27.0,29
10.0,dn3,pkg30,17.0,27.0,29
10.0,dn4,pkg30,17.0,27.0,40
10.0,dn5,pkg30,17.0,27.0,40
10.0,dn6,pkg30,17.0,27.0,40
10.0,dn7,pkg30,17.0,27.0,42
10.0,dn8,pkg30,17.0,27.0,42
10.0,dn9,pkg30,17.0,27.0,42
10.0,dn10,pkg30,17.0,27.0,36
10.0,dn11,pkg30,17.0,27.0,36
10.0,dn12,pkg30,17.0,27.0,36
10.0,dn13,pkg30,17.0,27.0,38
10.0,dn14,pkg30,17.0,27.0,38
10.0,dn15,pkg30,17.0,27.0,38
11.0,dn1,pkg31,21.0,31.0,33
11.0,dn2,pkg31,21.0,31.0,33
11.0,dn3,pkg31,21.0,31.0,33
11.0,dn4,pkg31,21.0,31.0,46
11.0,dn5,pkg31,21.0,31.0,46
11.0,dn6,pkg31,21.0,31.0,46
11.0,dn7,pkg31,21.0,31.0,46
11.0,dn8,pkg31,21.0,31.0,46
11.0,dn9,pkg31,21.0,31.0,46
11.0,dn10,pkg31,21.0,31.0,41
11.0,dn11,pkg31,21.0,31.0,41
11.0,dn12,pkg31,21.0,31.0,41
11.0,dn13,pkg31,21.0,31.0,41
11.0,dn14,pkg31,21.0,31.0,41
11.0,dn15,pkg31,21.0,31.0,41
18.0,dn1,pkg32,25.0,34.0,44
18.0,dn2,pkg32,25.0,34.0,44
18.0,dn3,pkg32,25.0,34.0,44
18.0,dn4,pkg32,25.0,34.0,53
18.0,dn5,pkg32,25.0,34.0,53
18.0,dn6,pkg32,25.0,34.0,53
18.0,dn7,pkg32,25.0,34.0,45
18.0,dn8,pkg32,25.0,34.0,45
18.0,dn9,pkg32,25.0,34.0,45
18.0,dn10,pkg32,25.0,34.0,53
18.0,dn11,pkg32,25.0,34.0,53
18.0,dn12,pkg32,25.0,34.0,53
18.0,dn13,pkg32,25.0,34.0,37
18.0,dn14,pkg32,25.0,34.0,37
18.0,dn15,pkg32,25.0,34.0,37
19.0,dn1,pkg33,25.0,32.0,47
19.0,dn2,pkg33,25.0,32.0,47
19.0,dn3,pkg33,25.0,32.0,47
19.0,dn4,pkg33,25.0,32.0,35
19.0,dn5,pkg33,25.0,32.0,35
19.0,dn6,pkg33,25.0,32.0,35
19.0,dn7,pkg33,25.0,32.0,43
19.0,dn8,pkg33,25.0,32.0,43
19.0,dn9,pkg33,25.0,32.0,43
19.0,dn10,pkg33,25.0,32.0,44
19.0,dn11,pkg33,25.0,32.0,44
19.0,dn12,pkg33,25.0,32.0,44
19.0,dn13,pkg33,25.0,32.0,48
19.0,dn14,pkg33,25.0,32.0,48
19.0,dn15,pkg33,25.0,32.0,48
20.0,dn1,pkg34,27.0,36.0,45
20.0,dn2,pkg34,27.0,36.0,45
20.0,dn3,pkg34,27.0,36.0,45
20.0,dn4,pkg34,27.0,36.0,43
20.0,dn5,pkg34,27.0,36.0,43
20.0,dn6,pkg34,27.0,36.0,43
20.0,dn7,pkg34,27.0,36.0,51
20.0,dn8,pkg34,27.0,36.0,51
20.0,dn9,pkg34,27.0,36.0,51
20.0,dn10,pkg34,27.0,36.0,40
20.0,dn11,pkg34,27.0,36.0,40
20.0,dn12,pkg34,27.0,36.0,40
20.0,dn13,pkg34,27.0,36.0,51
20.0,dn14,pkg34,27.0,36.0,51
20.0,dn15,pkg34,27.0,36.0,51
23.0,dn1,pkg35,30.0,38.0,45
23.0,dn2,pkg35,30.0,38.0,45
23.0,dn3,pkg35,30.0,38.0,45
23.0,dn4,pkg35,30.0,38.0,53
23.0,dn5,pkg35,30.0,38.0,53
23.0,dn6,pkg35,30.0,38.0,53
23.0,dn7,pkg35,30.0,38.0,47
23.0,dn8,pkg35,30.0,38.0,47
23.0,dn9,pkg35,30.0,38.0,47
23.0,dn10,pkg35,30.0,38.0,54
23.0,dn11,pkg35,30.0,38.0,54
23.0,dn12,pkg35,30.0,38.0,54
23.0,dn13,pkg35,30.0,38.0,40
23.0,dn14,pkg35,30.0,38.0,40
23.0,dn15,pkg35,30.0,38.0,40
24.0,dn1,pkg36,31.0,38.0,50
24.0,dn2,pkg36,31.0,38.0,50
24.0,dn3,pkg36,31.0,38.0,50
24.0,dn4,pkg36,31.0,38.0,45
24.0,dn5,pkg36,31.0,38.0,45
24.0,dn6,pkg36,31.0,38.0,45
24.0,dn7,pkg36,31.0,38.0,44
24.0,dn8,pkg36,31.0,38.0,44
24.0,dn9,pkg36,31.0,38.0,44
24.0,dn10,pkg36,31.0,38.0,51
24.0,dn11,pkg36,31.0,38.0,51
24.0,dn12,pkg36,31.0,38.0,51
24.0,dn13,pkg36,31.0,38.0,48
24.0,dn14,pkg36,31.0,38.0,48
24.0,dn15,pkg36,31.0,38.0,48
27.0,dn1,pkg37,36.0,42.0,60
27.0,dn2,pkg37,36.0,42.0,60
27.0,dn3,pkg37,36.0,42.0,60
27.0,dn4,pkg37,36.0,42.0,50
27.0,dn5,pkg37,36.0,42.0,50
27.0,dn6,pkg37,36.0,42.0,50
27.0,dn7,pkg37,36.0,42.0,52
27.0,dn8,pkg37,36.0,42.0,52
27.0,dn9,pkg37,36.0,42.0,52
27.0,dn10,pkg37,36.0,42.0,59
27.0,dn11,pkg37,36.0,42.0,59
27.0,dn12,pkg37,36.0,42.0,59
27.0,dn13,pkg37,36.0,42.0,59
27.0,dn14,pkg37,36.0,42.0,59
27.0,dn15,pkg37,36.0,42.0,59
30.0,dn1,pkg38,35.0,41.0,45
30.0,dn2,pkg38,35.0,41.0,45
30.0,dn3,pkg38,35.0,41.0,45
30.0,dn4,pkg38,35.0,41.0,52
30.0,dn5,pkg38,35.0,41.0,52
30.0,dn6,pkg38,35.0,41.0,52
30.0,dn7,pkg38,35.0,41.0,56
30.0,dn8,pkg38,35.0,41.0,56
30.0,dn9,pkg38,35.0,41.0,56
30.0,dn10,pkg38,35.0,41.0,47
30.0,dn11,pkg38,35.0,41.0,47
30.0,dn12,pkg38,35.0,41.0,47
30.0,dn13,pkg38,35.0,41.0,53
30.0,dn14,pkg38,35.0,41.0,53
30.0,dn15,pkg38,35.0,41.0,53
31.0,dn1,pkg39,38.0,44.0,56
31.0,dn2,pkg39,38.0,44.0,56
31.0,dn3,pkg39,38.0,44.0,56
31.0,dn4,pkg39,38.0,44.0,57
31.0,dn5,pkg39,38.0,44.0,57
31.0,dn6,pkg39,38.0,44.0,57
31.0,dn7,pkg39,38.0,44.0,47
31.0,dn8,pkg39,38.0,44.0,47
31.0,dn9,pkg39,38.0,44.0,47
31.0,dn10,pkg39,38.0,44.0,61
31.0,dn11,pkg39,38.0,44.0,61
31.0,dn12,pkg39,38.0,44.0,61
31.0,dn13,pkg39,38.0,44.0,50
31.0,dn14,pkg39,38.0,44.0,50
31.0,dn15,pkg39,38.0,44.0,50
32.0,dn1,pkg40,39.0,47.0,58
32.0,dn2,pkg40,39.0,47.0,58
32.0,dn3,pkg40,39.0,47.0,58
32.0,dn4,pkg40,39.0,47.0,50
32.0,dn5,pkg40,39.0,47.0,50
32.0,dn6,pkg40,39.0,47.0,50
32.0,dn7,pkg40,39.0,47.0,59
32.0,dn8,pkg40,39.0,47.0,59
32.0,dn9,pkg40,39.0,47.0,59
32.0,dn10,pkg40,39.0,47.0,56
32.0,dn11,pkg40,39.0,47.0,56
32.0,dn12,pkg40,39.0,47.0,56
32.0,dn13,pkg40,39.0,47.0,61
32.0,dn14,pkg40,39.0,47.0,61
32.0,dn15,pkg40,39.0,47.0,61
34.0,dn1,pkg41,43.0,52.0,65
34.0,dn2,pkg41,43.0,52.0,65
34.0,dn3,pkg41,43.0,52.0,65
34.0,dn4,pkg41,43.0,52.0,60
34.0,dn5,pkg41,43.0,52.0,60
34.0,dn6,pkg41,43.0,52.0,60
34.0,dn7,pkg41,43.0,52.0,71
34.0,dn8,pkg41,43.0,52.0,71
34.0,dn9,pkg41,43.0,52.0,71
34.0,dn10,pkg41,43.0,52.0,57
34.0,dn11,pkg41,43.0,52.0,57
34.0,dn12,pkg41,43.0,52.0,57
34.0,dn13,pkg41,43.0,52.0,72
34.0,dn14,pkg41,43.0,52.0,72
34.0,dn15,pkg41,43.0,52.0,72
36.0,dn1,pkg42,41.0,48.0,62
36.0,dn2,pkg42,41.0,48.0,62
36.0,dn3,pkg42,41.0,48.0,62
36.0,dn4,pkg42,41.0,48.0,55
36.0,dn5,pkg42,41.0,48.0,55
36.0,dn6,pkg42,41.0,48.0,55
36.0,dn7,pkg42,41.0,48.0,55
36.0,dn8,pkg42,41.0,48.0,55
36.0,dn9,pkg42,41.0,48.0,55
36.0,dn10,pkg42,41.0,48.0,63
36.0,dn11,pkg42,41.0,48.0,63
36.0,dn12,pkg42,41.0,48.0,63
36.0,dn13,pkg42,41.0,48.0,60
36.0,dn14,pkg42,41.0,48.0,60
36.0,dn15,pkg42,41.0,48.0,60
39.0,dn1,pkg43,49.0,57.0,72
39.0,dn2,pkg43,49.0,57.0,72
39.0,dn3,pkg43,49.0,57.0,72
39.0,dn4,pkg43,49.0,57.0,68
39.0,dn5,pkg43,49.0,57.0,68
39.0,dn6,pkg43,49.0,57.0,68
39.0,dn7,pkg43,49.0,57.0,79
39.0,dn8,pkg43,49.0,57.0,79
39.0,dn9,pkg43,49.0,57.0,79
39.0,dn10,pkg43,49.0,57.0,63
39.0,dn11,pkg43,49.0,57.0,63
39.0,dn12,pkg43,49.0,57.0,63
39.0,dn13,pkg43,49.0,57.0,79
39.0,dn14,pkg43,49.0,57.0,79
39.0,dn15,pkg43,49.0,57.0,79
40.0,dn1,pkg44,46.0,55.0,68
40.0,dn2,pkg44,46.0,55.0,68
40.0,dn3,pkg44,46.0,55.0,68
40.0,dn4,pkg44,46.0,55.0,68
40.0,dn5,pkg44,46.0,55.0,68
40.0,dn6,pkg44,46.0,55.0,68
40.0,dn7,pkg44,46.0,55.0,56
40.0,dn8,pkg44,46.0,55.0,56
40.0,dn9,pkg44,46.0,55.0,56
40.0,dn10,pkg44,46.0,55.0,73
40.0,dn11,pkg44,46.0,55.0,73
40.0,dn12,pkg44,46.0,55.0,73
40.0,dn13,pkg44,46.0,55.0,62
40.0,dn14,pkg44,46.0,55.0,62
40.0,dn15,pkg44,46.0,55.0,62
41.0,dn1,pkg45,50.0,56.0,58
41.0,dn2,pkg45,50.0,56.0,58
41.0,dn3,pkg45,50.0,56.0,58
41.0,dn4,pkg45,50.0,56.0,71
41.0,dn5,pkg45,50.0,56.0,71
41.0,dn6,pkg45,50.0,56.0,71
41.0,dn7,pkg45,50.0,56.0,71
41.0,dn8,pkg45,50.0,56.0,71
41.0,dn9,pkg45,50.0,56.0,71
41.0,dn10,pkg45,50.0,56.0,67
41.0,dn11,pkg45,50.0,56.0,67
41.0,dn12,pkg45,50.0,56.0,67
41.0,dn13,pkg45,50.0,56.0,66
41.0,dn14,pkg45,50.0,56.0,66
41.0,dn15,pkg45,50.0,56.0,66
42.0,dn1,pkg46,50.0,55.0,70
42.0,dn2,pkg46,50.0,55.0,70
42.0,dn3,pkg46,50.0,55.0,70
42.0,dn4,pkg46,50.0,55.0,61
42.0,dn5,pkg46,50.0,55.0,61
42.0,dn6,pkg46,50.0,55.0,61
42.0,dn7,pkg46,50.0,55.0,73
42.0,dn8,pkg46,50.0,55.0,73
42.0,dn9,pkg46,50.0,55.0,73
42.0,dn10,pkg46,50.0,55.0,62
42.0,dn11,pkg46,50.0,55.0,62
42.0,dn12,pkg46,50.0,55.0,62
42.0,dn13,pkg46,50.0,55.0,75
42.0,dn14,pkg46,50.0,55.0,75
42.0,dn15,pkg46,50.0,55.0,75
44.0,dn1,pkg47,54.0,59.0,69
44.0,dn2,pkg47,54.0,59.0,69
44.0,dn3,pkg47,54.0,59.0,69
44.0,dn4,pkg47,54.0,59.0,71
44.0,dn5,pkg47,54.0,59.0,71
44.0,dn6,pkg47,54.0,59.0,71
44.0,dn7,pkg47,54.0,59.0,63
44.0,dn8,pkg47,54.0,59.0,63
44.0,dn9,pkg47,54.0,59.0,63
44.0,dn10,pkg47,54.0,59.0,75
44.0,dn11,pkg47,54.0,59.0,75
44.0,dn12,pkg47,54.0,59.0,75
44.0,dn13,pkg47,54.0,59.0,64
44.0,dn14,pkg47,54.0,59.0,64
44.0,dn15,pkg47,54.0,59.0,64
45.0,dn1,pkg48,51.0,57.0,72
45.0,dn2,pkg48,51.0,57.0,72
45.0,dn3,pkg48,51.0,57.0,72
45.0,dn4,pkg48,51.0,57.0,62
45.0,dn5,pkg48,51.0,57.0,62
45.0,dn6,pkg48,51.0,57.0,62
45.0,dn7,pkg48,51.0,57.0,68
45.0,dn8,pkg48,51.0,57.0,68
45.0,dn9,pkg48,51.0,57.0,68
45.0,dn10,pkg48,51.0,57.0,71
45.0,dn11,pkg48,51.0,57.0,71
45.0,dn12,pkg48,51.0,57.0,71
45.0,dn13,pkg48,51.0,57.0,73
45.0,dn14,pkg48,51.0,57.0,73
45.0,dn15,pkg48,51.0,57.0,73
48.0,dn1,pkg49,55.0,60.0,76
48.0,dn2,pkg49,55.0,60.0,76
48.0,dn3,pkg49,55.0,60.0,76
48.0,dn4,pkg49,55.0,60.0,63
48.0,dn5,pkg49,55.0,60.0,63
48.0,dn6,pkg49,55.0,60.0,63
48.0,dn7,pkg49,55.0,60.0,75
48.0,dn8,pkg49,55.0,60.0,75
48.0,dn9,pkg49,55.0,60.0,75
48.0,dn10,pkg49,55.0,60.0,71
48.0,dn11,pkg49,55.0,60.0,71
48.0,dn12,pkg49,55.0,60.0,71
48.0,dn13,pkg49,55.0,60.0,79
48.0,dn14,pkg49,55.0,60.0,79
48.0,dn15,pkg49,55.0,60.0,79
49.0,dn1,pkg50,58.0,68.0,74
49.0,dn2,pkg50,58.0,68.0,74
49.0,dn3,pkg50,58.0,68.0,74
49.0,dn4,pkg50,58.0,68.0,86
49.0,dn5,pkg50,58.0,68.0,86
49.0,dn6,pkg50,58.0,68.0,86
49.0,dn7,pkg50,58.0,68.0,83
49.0,dn8,pkg50,58.0,68.0,83
49.0,dn9,pkg50,58.0,68.0,83
49.0,dn10,pkg50,58.0,68.0,83
49.0,dn11,pkg50,58.0,68.0,83
49.0,dn12,pkg50,58.0,68.0,83
49.0,dn13,pkg50,58.0,68.0,76
49.0,dn14,pkg50,58.0,68.0,76
49.0,dn15,pkg50,58.0,68.0,76
51.0,dn1,pkg51,58.0,63.0,78
51.0,dn2,pkg51,58.0,63.0,78
51.0,dn3,pkg51,58.0,63.0,78
51.0,dn4,pkg51,58.0,63.0,65
51.0,dn5,pkg51,58.0,63.0,65
51.0,dn6,pkg51,58.0,63.0,65
51.0,dn7,pkg51,58.0,63.0,77
51.0,dn8,pkg51,58.0,63.0,77
51.0,dn9,pkg51,58.0,63.0,77
51.0,dn10,pkg51,58.0,63.0,73
51.0,dn11,pkg51,58.0,63.0,73
51.0,dn12,pkg51,58.0,63.0,73
51.0,dn13,pkg51,58.0,63.0,80
51.0,dn14,pkg51,58.0,63.0,80
51.0,dn15,pkg51,58.0,63.0,80
52.0,dn1,pkg52,60.0,68.0,77
52.0,dn2,pkg52,60.0,68.0,77
52.0,dn3,pkg52,60.0,68.0,77
52.0,dn4,pkg52,60.0,68.0,85
52.0,dn5,pkg52,60.0,68.0,85
52.0,dn6,pkg52,60.0,68.0,85
52.0,dn7,pkg52,60.0,68.0,78
52.0,dn8,pkg52,60.0,68.0,78
52.0,dn9,pkg52,60.0,68.0,78
52.0,dn10,pkg52,60.0,68.0,86
52.0,dn11,pkg52,60.0,68.0,86
52.0,dn12,pkg52,60.0,68.0,86
52.0,dn13,pkg52,60.0,68.0,70
52.0,dn14,pkg52,60.0,68.0,70
52.0,dn15,pkg52,60.0,68.0,70
53.0,dn1,pkg53,62.0,71.0,81
53.0,dn2,pkg53,62.0,71.0,81
53.0,dn3,pkg53,62.0,71.0,81
53.0,dn4,pkg53,62.0,71.0,82
53.0,dn5,pkg53,62.0,71.0,82
53.0,dn6,pkg53,62.0,71.0,82
53.0,dn7,pkg53,62.0,71.0,90
53.0,dn8,pkg53,62.0,71.0,90
53.0,dn9,pkg53,62.0,71.0,90
53.0,dn10,pkg53,62.0,71.0,72
53.0,dn11,pkg53,62.0,71.0,72
53.0,dn12,pkg53,62.0,71.0,72
53.0,dn13,pkg53,62.0,71.0,89
53.0,dn14,pkg53,62.0,71.0,89
53.0,dn15,pkg53,62.0,71.0,89
55.0,dn1,pkg54,65.0,73.0,78
55.0,dn2,pkg54,65.0,73.0,78
55.0,dn3,pkg54,65.0,73.0,78
55.0,dn4,pkg54,65.0,73.0,90
55.0,dn5,pkg54,65.0,73.0,90
55.0,dn6,pkg54,65.0,73.0,90
55.0,dn7,pkg54,65.0,73.0,86
55.0,dn8,pkg54,65.0,73.0,86
55.0,dn9,pkg54,65.0,73.0,86
55.0,dn10,pkg54,65.0,73.0,88
55.0,dn11,pkg54,65.0,73.0,88
55.0,dn12,pkg54,65.0,73.0,88
55.0,dn13,pkg54,65.0,73.0,79
55.0,dn14,pkg54,65.0,73.0,79
55.0,dn15,pkg54,65.0,73.0,79
56.0,dn1,pkg55,63.0,69.0,85
56.0,dn2,pkg55,63.0,69.0,85
56.0,dn3,pkg55,63.0,69.0,85
56.0,dn4,pkg55,63.0,69.0,73
56.0,dn5,pkg55,63.0,69.0,73
56.0,dn6,pkg55,63.0,69.0,73
56.0,dn7,pkg55,63.0,69.0,82
56.0,dn8,pkg55,63.0,69.0,82
56.0,dn9,pkg55,63.0,69.0,82
56.0,dn10,pkg55,63.0,69.0,82
56.0,dn11,pkg55,63.0,69.0,82
56.0,dn12,pkg55,63.0,69.0,82
56.0,dn13,pkg55,63.0,69.0,87
56.0,dn14,pkg55,63.0,69.0,87
56.0,dn15,pkg55,63.0,69.0,87
57.0,dn1,pkg56,62.0,70.0,86
57.0,dn2,pkg56,62.0,70.0,86
